customer_id,transaction_date,transaction_amount,transaction_type,transaction_category,starting_amount,account_balance
CUST_014,2022-03-01,1700.0,credit,Deposit,100.0,15685.0
CUST_028,2022-01-27,900.0,credit,gift,0.0,10200.0
CUST_002,2022-01-15,900.0,credit,gift,500.0,8885.0
CUST_017,2022-01-17,300.0,debit,Food,850.0,-180.0
CUST_048,2022-02-19,2500.0,credit,shoes,0.0,3400.0
CUST_013,2022-03-15,45.99,debit,travel,550.0,15434.01
CUST_038,2023-01-07,780.0,debit,travel,0.0,13220.0
CUST_018,2022-01-18,380.0,debit,travel,200.0,10500.0
CUST_026,2022-01-23,120.0,credit,housing,0.0,820.0
CUST_018,2022-01-18,380.0,debit,travel,200.0,10120.0
CUST_020,2022-01-20,900.0,credit,gift,2500.0,1520.0
CUST_005,2022-01-15,900.0,credit,gift,300.0,4150.0
CUST_032,2023-01-01,1200.0,credit,Food,0.0,14560.0
CUST_018,2022-01-18,380.0,debit,travel,200.0,9740.0
CUST_012,2022-02-14,520.0,credit,rent,750.0,14294.01
CUST_038,2022-02-07,1900.0,credit,housing,0.0,15120.0
CUST_046,2022-06-01,13200.0,credit,Transfer,0.0,24490.0
CUST_003,2022-01-10,1200.0,credit,rent,800.0,3270.0
CUST_010,2022-02-06,400.0,credit,rent,900.0,21340.0
CUST_030,2022-01-25,80.0,credit,education,0.0,11700.0
CUST_042,2022-05-01,12400.0,credit,Transfer,0.0,14800.0
CUST_014,2022-02-22,520.0,debit,salary,100.0,15165.0
CUST_010,2022-01-10,350.0,credit,housing,900.0,21690.0
CUST_035,2022-02-04,2050.0,debit,services,0.0,300.0
CUST_002,2022-01-07,500.0,credit,loan,500.0,9385.0
CUST_026,2022-01-01,9200.0,credit,Transfer,0.0,10020.0
CUST_009,2022-01-09,900.0,debit,travel,700.0,3310.0
CUST_020,2022-04-08,35.0,debit,entertainment,2500.0,1485.0
CUST_003,2022-01-14,15.0,debit,entertainment,800.0,3255.0
CUST_005,2022-01-15,140.0,credit,travel,300.0,4290.0
CUST_018,2022-01-18,750.0,credit,Salary,200.0,10490.0
CUST_003,2022-01-10,80.0,debit,entertainment,800.0,3175.0
CUST_040,2022-02-16,1200.0,credit,payment,0.0,13090.0
CUST_040,2022-02-11,2100.0,credit,tools,0.0,15190.0
CUST_019,2022-04-04,30.0,debit,groceries,950.0,2990.0
CUST_025,2022-01-25,800.0,debit,transportation,3800.0,3800.0
CUST_030,2022-01-29,950.0,credit,Shopping,0.0,12650.0
CUST_046,2022-02-17,4800.0,debit,furniture,0.0,19690.0
CUST_014,2022-02-24,620.0,credit,investment,100.0,15785.0
CUST_011,2022-01-11,470.0,credit,salary,350.0,4230.0
CUST_036,2022-01-28,140.0,credit,utilities,0.0,11340.0
CUST_012,2022-07-15,6100.0,credit,Transfer,750.0,20394.010000000002
CUST_003,2022-01-03,300.0,debit,groceries,800.0,2875.0
CUST_039,2022-04-05,11800.0,debit,Purchase,0.0,-6410.0
CUST_010,2022-02-08,380.0,debit,transportation,900.0,21310.0
CUST_011,2022-01-11,900.0,credit,rewards,350.0,5130.0
CUST_005,2022-01-05,120.0,debit,Transportation,300.0,4170.0
CUST_026,2022-01-26,770.0,credit,salary,0.0,10790.0
CUST_007,2022-01-26,170.0,credit,groceries,400.0,-2500.0
CUST_014,2022-01-14,750.0,credit,Salary,100.0,16535.0
CUST_004,2022-01-15,170.0,credit,investment,1200.0,5332.969999999999
CUST_013,2022-02-20,580.0,credit,investment,550.0,16014.01
CUST_022,2022-01-22,750.0,credit,Salary,3200.0,3030.0
CUST_023,2022-01-23,710.0,credit,salary,1800.0,-350.0
CUST_021,2022-01-22,1200.0,credit,entertainment,1250.0,2420.0
CUST_002,2022-01-03,300.0,credit,deposit,500.0,9685.0
CUST_018,2022-09-05,7300.0,credit,Deposit,200.0,17790.0
CUST_011,2022-01-01,100.0,credit,salary,350.0,5230.0
CUST_031,2022-02-02,1650.0,credit,magazines,0.0,2760.0
CUST_021,2022-01-22,1200.0,credit,entertainment,1250.0,3620.0
CUST_014,2022-01-07,2800.0,credit,salary,100.0,19335.0
CUST_039,2023-01-08,1030.0,credit,salary,0.0,-5380.0
CUST_011,2022-01-18,100.0,credit,transportation,350.0,5330.0
CUST_009,2022-01-17,1090.0,credit,deposit,700.0,4400.0
CUST_008,2022-01-08,400.0,credit,pet care,250.0,2721.9799999999996
CUST_018,2022-01-18,700.0,credit,personal care,200.0,18490.0
CUST_006,2022-01-15,110.0,debit,food,600.0,7010.99
CUST_005,2022-01-28,45.0,debit,travel,300.0,4125.0
CUST_005,2022-01-17,200.0,credit,rent,300.0,4325.0
CUST_033,2023-01-02,680.0,debit,travel,0.0,-630.0
CUST_016,2022-01-11,50.0,credit,electronics,650.0,7735.99
CUST_009,2022-02-05,380.0,debit,loan,700.0,4020.0
CUST_005,2022-01-17,200.0,credit,rent,300.0,4525.0
CUST_014,2022-03-20,35.0,credit,rent,100.0,19370.0
CUST_021,2022-04-09,20.99,credit,bonus,1250.0,3640.99
CUST_046,2022-06-01,13200.0,credit,Transfer,0.0,32890.0
CUST_038,2022-02-07,1900.0,credit,housing,0.0,17020.0
CUST_015,2022-03-22,20.0,credit,bonus,450.0,1235.0
CUST_009,2022-02-02,320.0,credit,rent,700.0,4340.0
CUST_021,2022-04-09,20.99,credit,bonus,1250.0,3661.9799999999996
CUST_017,2022-01-13,500.0,credit,rent,850.0,320.0
CUST_009,2022-02-02,320.0,credit,rent,700.0,4660.0
CUST_006,2022-02-02,40.0,credit,rent,600.0,7050.99
CUST_022,2022-04-13,45.99,credit,travel,3200.0,3075.99
CUST_039,2023-01-08,850.0,credit,Salary,0.0,-4530.0
CUST_005,2022-01-05,90.0,debit,dining,300.0,4435.0
CUST_006,2022-01-31,25.0,credit,salary,600.0,7075.99
CUST_012,2022-02-14,440.0,debit,salary,750.0,19954.010000000002
CUST_012,2022-02-14,440.0,debit,salary,750.0,19514.010000000002
CUST_045,2023-01-14,1150.0,credit,salary,0.0,1150.0
CUST_018,2022-01-09,90.0,credit,travel,200.0,18580.0
CUST_006,2022-01-30,30.0,debit,groceries,600.0,7045.99
CUST_025,2022-01-24,500.0,debit,Housing,3800.0,3300.0
CUST_006,2022-01-31,25.0,credit,salary,600.0,7070.99
CUST_033,2022-02-04,3500.0,debit,software,0.0,-4130.0
CUST_037,2022-02-09,600.0,credit,deposit,0.0,410.0
CUST_029,2022-01-31,1550.0,credit,tools,0.0,8210.0
CUST_007,2022-02-04,10.0,credit,bonus,400.0,-2490.0
CUST_016,2022-03-27,35.0,debit,entertainment,650.0,7700.99
CUST_040,2022-02-16,1200.0,credit,payment,0.0,16390.0
CUST_002,2022-01-05,25.0,credit,bonus,500.0,9710.0
CUST_020,2022-01-20,650.0,credit,salary,2500.0,2135.0
CUST_028,2022-01-27,600.0,debit,Entertainment,0.0,9600.0
CUST_007,2022-02-06,40.0,credit,salary,400.0,-2450.0
CUST_025,2022-01-25,750.0,credit,salary,3800.0,4050.0
CUST_032,2022-01-30,480.0,debit,withdrawal,0.0,14080.0
CUST_010,2022-01-10,250.0,debit,transportation,900.0,21060.0
CUST_007,2022-01-07,150.0,debit,Housing,400.0,-2600.0
CUST_006,2022-01-06,180.0,debit,shopping,600.0,6890.99
CUST_009,2022-02-04,300.0,debit,transportation,700.0,4360.0
CUST_008,2022-01-30,170.0,debit,entertainment,250.0,2551.9799999999996
CUST_009,2022-02-18,40.0,credit,salary,700.0,4400.0
CUST_015,2022-01-20,90.0,credit,medical,450.0,1325.0
CUST_001,2022-01-03,10.99,credit,rent,1000.0,2201.99
CUST_028,2022-01-30,1500.0,credit,gadgets,0.0,11100.0
CUST_018,2022-01-18,610.0,credit,salary,200.0,19190.0
CUST_040,2022-01-30,100.0,credit,transportation,0.0,16490.0
CUST_001,2022-01-01,200.0,credit,salary,1000.0,2401.99
CUST_011,2022-01-18,100.0,credit,transportation,350.0,5430.0
CUST_013,2022-01-26,1020.0,credit,payment,550.0,17034.010000000002
CUST_014,2022-01-27,1290.0,credit,deposit,100.0,20660.0
CUST_014,2022-01-27,1290.0,credit,deposit,100.0,21950.0
CUST_005,2022-01-05,400.0,credit,rewards,300.0,4835.0
CUST_002,2022-01-05,30.0,credit,salary,500.0,9740.0
CUST_014,2022-01-27,1290.0,credit,deposit,100.0,23240.0
CUST_023,2022-01-25,2500.0,debit,restaurant,1800.0,-2850.0
CUST_003,2022-01-04,250.0,credit,Shopping,800.0,3125.0
CUST_002,2022-05-10,4100.0,credit,Deposit,500.0,13840.0
CUST_009,2022-01-09,380.0,credit,entertainment,700.0,4780.0
CUST_014,2022-01-14,700.0,credit,personal care,100.0,23940.0
CUST_033,2022-02-14,70.0,debit,food,0.0,-4200.0
CUST_033,2022-02-14,70.0,debit,food,0.0,-4270.0
CUST_021,2022-01-21,950.0,debit,food,1250.0,2711.9799999999996
CUST_026,2022-01-28,1400.0,credit,shoes,0.0,12190.0
CUST_018,2022-01-18,380.0,debit,travel,200.0,18810.0
CUST_011,2022-03-01,40.0,debit,rent,350.0,5390.0
CUST_006,2022-01-18,650.0,credit,loan,600.0,7540.99
CUST_002,2022-01-05,50.0,debit,bills,500.0,13790.0
CUST_026,2022-01-26,1500.0,credit,housing,0.0,13690.0
CUST_006,2022-01-29,20.0,credit,bonus,600.0,7560.99
CUST_004,2022-01-17,20.99,credit,bonus,1200.0,5353.959999999999
CUST_001,2022-01-21,2100.0,debit,electronics,1000.0,301.9899999999998
CUST_026,2022-01-26,1500.0,credit,housing,0.0,15190.0
CUST_002,2022-01-09,20.0,credit,rent,500.0,13810.0
CUST_020,2022-01-19,50.0,debit,groceries,2500.0,2085.0
CUST_039,2023-01-08,450.0,debit,Transportation,0.0,-4980.0
CUST_019,2022-01-19,400.0,debit,groceries,950.0,2590.0
CUST_015,2022-02-26,640.0,credit,rent,450.0,1965.0
CUST_038,2022-02-12,850.0,credit,payment,0.0,17870.0
CUST_003,2022-01-11,10.0,credit,bonus,800.0,3135.0
CUST_009,2022-01-17,130.0,credit,housing,700.0,4910.0
CUST_011,2022-01-02,800.0,credit,rent,350.0,6190.0
CUST_010,2022-02-24,25.0,credit,salary,900.0,21085.0
CUST_015,2022-01-15,1000.0,credit,Food,450.0,2965.0
CUST_021,2022-04-11,25.0,credit,salary,1250.0,2736.9799999999996
CUST_025,2022-01-24,500.0,debit,Housing,3800.0,3550.0
CUST_012,2022-01-12,450.0,credit,housing,750.0,19964.010000000002
CUST_006,2022-01-21,130.0,debit,salary,600.0,7430.99
CUST_008,2022-02-12,25.0,credit,salary,250.0,2576.9799999999996
CUST_011,2022-03-04,20.99,credit,bonus,350.0,6210.99
CUST_017,2022-01-17,1200.0,credit,housing,850.0,1520.0
CUST_009,2022-02-03,340.0,credit,groceries,700.0,5250.0
CUST_021,2022-01-23,1150.0,credit,hotels,1250.0,3886.9799999999996
CUST_044,2023-01-13,1130.0,credit,salary,0.0,2120.0
CUST_007,2022-01-14,1100.0,credit,payment,400.0,-1500.0
CUST_008,2022-01-16,70.0,debit,clothing,250.0,2506.9799999999996
CUST_043,2022-05-05,12600.0,debit,Purchase,0.0,-8620.0
CUST_008,2022-01-16,920.0,credit,payment,250.0,3426.9799999999996
CUST_044,2023-01-13,1130.0,credit,salary,0.0,3250.0
CUST_001,2022-01-01,100.0,credit,rent,1000.0,401.9899999999998
CUST_001,2022-01-04,450.0,credit,loan,1000.0,851.9899999999998
CUST_034,2023-01-03,1100.0,credit,Shopping,0.0,2000.0
CUST_008,2022-01-15,780.0,credit,deposit,250.0,4206.98
CUST_032,2022-01-30,860.0,credit,deposit,0.0,14940.0
CUST_017,2022-01-14,1200.0,credit,entertainment,850.0,2720.0
CUST_011,2022-01-03,300.0,debit,entertainment,350.0,5910.99
CUST_001,2022-01-01,20.0,credit,salary,1000.0,871.9899999999998
CUST_038,2022-02-09,4000.0,debit,beauty products,0.0,13870.0
CUST_005,2022-01-05,400.0,credit,rewards,300.0,5235.0
CUST_010,2022-01-19,750.0,debit,withdrawal,900.0,20335.0
CUST_013,2022-01-13,1000.0,credit,rewards,550.0,18034.010000000002
CUST_014,2022-01-07,2800.0,credit,salary,100.0,26740.0
CUST_013,2022-01-13,520.0,credit,entertainment,550.0,18554.010000000002
CUST_019,2022-01-18,800.0,credit,entertainment,950.0,3390.0
CUST_002,2022-01-05,1200.0,debit,Purchase,500.0,12610.0
CUST_045,2024-01-15,400.0,debit,Accommodation,0.0,750.0
CUST_008,2022-01-08,400.0,credit,pet care,250.0,4606.98
CUST_020,2022-01-20,1000.0,credit,jewelry,2500.0,3085.0
CUST_001,2022-01-13,100.0,credit,education,1000.0,971.9899999999998
CUST_008,2022-01-08,400.0,credit,pet care,250.0,5006.98
CUST_014,2022-01-07,100.0,credit,education,100.0,26840.0
CUST_025,2022-01-27,1350.0,credit,fitness classes,3800.0,4900.0
CUST_024,2022-04-20,3500.0,debit,Bill Payment,9200.0,5990.0
CUST_006,2022-01-06,100.0,debit,Subscription,600.0,7330.99
CUST_027,2022-01-27,1200.0,debit,food,0.0,710.0
CUST_042,2023-01-11,500.0,debit,Food,0.0,14300.0
CUST_033,2023-01-02,900.0,credit,Rent,0.0,-3370.0
CUST_002,2022-01-02,200.0,debit,rent,500.0,12410.0
CUST_004,2022-01-16,180.0,debit,loan,1200.0,5173.959999999999
CUST_048,2023-01-17,980.0,debit,travel,0.0,2420.0
CUST_009,2022-01-28,1200.0,credit,rent,700.0,6450.0
CUST_013,2022-01-13,280.0,debit,travel,550.0,18274.010000000002
CUST_009,2022-02-02,320.0,credit,rent,700.0,6770.0
CUST_038,2022-02-07,1900.0,credit,housing,0.0,15770.0
CUST_034,2022-01-27,130.0,credit,travel,0.0,2130.0
CUST_032,2022-02-14,130.0,credit,travel,0.0,15070.0
CUST_050,2023-01-19,1020.0,debit,dining,0.0,14580.0
CUST_038,2022-02-07,1900.0,credit,housing,0.0,17670.0
CUST_007,2022-01-07,700.0,debit,gifts,400.0,-2200.0
CUST_002,2022-01-22,1100.0,credit,sports,500.0,13510.0
CUST_012,2022-02-14,520.0,credit,rent,750.0,20484.010000000002
CUST_032,2022-02-14,130.0,credit,travel,0.0,15200.0
CUST_033,2022-02-02,1200.0,credit,rewards,0.0,-2170.0
CUST_019,2022-04-05,25.0,credit,salary,950.0,3415.0
CUST_039,2022-02-10,4100.0,debit,electronic devices,0.0,-9080.0
CUST_007,2022-01-07,350.0,credit,electronics,400.0,-1850.0
CUST_015,2022-03-23,30.0,debit,groceries,450.0,2935.0
CUST_005,2022-01-05,90.0,debit,dining,300.0,5145.0
CUST_024,2022-01-24,500.0,debit,groceries,9200.0,5490.0
CUST_026,2022-01-28,2800.0,debit,clothing,0.0,12390.0
CUST_047,2022-02-18,2450.0,credit,watches,0.0,13450.0
CUST_032,2023-01-01,1100.0,credit,Shopping,0.0,16300.0
CUST_033,2023-01-02,910.0,credit,salary,0.0,-1260.0
CUST_024,2022-01-26,2600.0,debit,pet store,9200.0,2890.0
CUST_013,2022-03-12,30.0,credit,salary,550.0,18304.010000000002
CUST_032,2022-01-30,860.0,credit,deposit,0.0,17160.0
CUST_006,2022-01-12,620.0,credit,payment,600.0,7950.99
CUST_005,2022-01-18,140.0,debit,entertainment,300.0,5005.0
CUST_038,2023-01-07,1100.0,credit,Shopping,0.0,18770.0
CUST_008,2022-01-16,920.0,credit,payment,250.0,5926.98
CUST_018,2022-01-18,610.0,credit,salary,200.0,19420.0
CUST_016,2022-01-20,110.0,debit,entertainment,650.0,7590.99
CUST_008,2022-01-16,920.0,credit,payment,250.0,6846.98
CUST_021,2022-01-21,800.0,credit,rewards,1250.0,4686.98
CUST_001,2022-01-03,10.99,credit,rent,1000.0,982.9799999999998
CUST_022,2022-04-10,3100.0,debit,Purchase,3200.0,-24.01000000000022
CUST_027,2022-01-27,1000.0,credit,rewards,0.0,1710.0
CUST_002,2022-01-03,300.0,credit,deposit,500.0,13810.0
CUST_006,2022-01-03,90.0,credit,groceries,600.0,8040.99
CUST_009,2022-01-09,430.0,credit,salary,700.0,7200.0
CUST_002,2022-01-05,1500.0,credit,salary,500.0,15310.0
CUST_029,2022-02-12,60.0,debit,subscription,0.0,8150.0
CUST_003,2022-01-05,700.0,credit,deposit,800.0,3835.0
CUST_001,2022-01-01,50.0,credit,salary,1000.0,1032.9799999999998
CUST_006,2022-06-05,4900.0,credit,Deposit,600.0,12940.99
CUST_005,2022-01-05,700.0,credit,Salary,300.0,5705.0
CUST_001,2022-01-01,20.0,credit,salary,1000.0,1052.9799999999998
CUST_006,2022-01-17,350.0,credit,entertainment,600.0,13290.99
CUST_052,2022-07-10,14400.0,credit,Deposit,500.0,14900.0
CUST_060,2022-09-10,16000.0,credit,Deposit,550.0,16550.0
CUST_023,2022-01-25,1250.0,credit,food delivery,1800.0,-1600.0
CUST_008,2022-01-08,410.0,credit,salary,250.0,7256.98
CUST_016,2022-03-10,1900.0,debit,Bill Payment,650.0,5690.99
CUST_015,2022-01-15,1500.0,debit,office supplies,450.0,1435.0
CUST_006,2022-01-06,600.0,debit,home improvement,600.0,12690.99
CUST_017,2022-01-17,850.0,credit,garden supplies,850.0,3570.0
CUST_016,2022-01-12,200.0,debit,loan,650.0,5490.99
CUST_006,2022-02-03,45.99,debit,travel,600.0,12645.0
CUST_020,2022-01-20,900.0,credit,gift,2500.0,3985.0
CUST_015,2022-03-21,45.0,debit,travel,450.0,1390.0
CUST_002,2022-01-02,200.0,debit,rent,500.0,15110.0
CUST_020,2022-01-20,900.0,credit,gift,2500.0,4885.0
CUST_005,2022-01-17,200.0,credit,rent,300.0,5905.0
CUST_011,2022-01-11,1050.0,debit,food,350.0,4860.99
CUST_026,2022-01-28,1400.0,credit,shoes,0.0,13790.0
CUST_033,2023-01-02,900.0,credit,Rent,0.0,-360.0
CUST_038,2022-02-07,1900.0,credit,housing,0.0,20670.0
CUST_008,2022-01-25,500.0,credit,loan,250.0,7756.98
CUST_007,2022-01-25,240.0,credit,rent,400.0,-1610.0
CUST_004,2022-01-21,40.0,credit,rent,1200.0,5213.959999999999
CUST_032,2022-02-01,1700.0,credit,housing,0.0,18860.0
CUST_009,2022-01-28,1200.0,credit,rent,700.0,8400.0
CUST_012,2022-02-14,520.0,credit,rent,750.0,21004.010000000002
CUST_015,2022-03-22,20.0,credit,bonus,450.0,1410.0
CUST_013,2022-01-26,750.0,debit,transfer,550.0,17554.010000000002
CUST_012,2022-01-12,450.0,debit,Housing,750.0,20554.010000000002
CUST_003,2022-01-11,10.0,credit,bonus,800.0,3845.0
CUST_030,2022-02-13,90.0,credit,medical,0.0,12740.0
CUST_034,2022-02-04,1400.0,credit,payment,0.0,3530.0
CUST_023,2022-01-23,1000.0,credit,Food,1800.0,-600.0
CUST_025,2022-05-01,3700.0,credit,Transfer,3800.0,8600.0
CUST_014,2022-02-22,520.0,debit,salary,100.0,26320.0
CUST_033,2022-02-01,480.0,credit,investment,0.0,120.0
CUST_009,2022-01-09,900.0,debit,travel,700.0,7500.0
CUST_042,2022-02-11,1600.0,credit,rewards,0.0,15900.0
CUST_001,2022-01-01,100.0,debit,Food,1000.0,952.9799999999998
CUST_020,2022-09-15,7700.0,credit,Transfer,2500.0,12585.0
CUST_040,2022-02-16,1200.0,credit,payment,0.0,17690.0
CUST_018,2022-01-15,2800.0,credit,salary,200.0,22220.0
CUST_026,2022-01-01,9200.0,credit,Transfer,0.0,22990.0
CUST_034,2022-02-05,1800.0,credit,gaming,0.0,5330.0
CUST_047,2022-02-18,4900.0,debit,jewelry,0.0,8550.0
CUST_039,2022-02-13,1200.0,credit,deposit,0.0,-7880.0
CUST_009,2022-02-04,300.0,debit,transportation,700.0,7200.0
CUST_011,2022-03-05,30.0,debit,groceries,350.0,4830.99
CUST_014,2022-02-24,620.0,credit,investment,100.0,26940.0
CUST_044,2022-05-10,12800.0,credit,Deposit,0.0,16050.0
CUST_026,2022-01-25,900.0,credit,Shopping,0.0,23890.0
CUST_012,2022-07-15,6100.0,credit,Transfer,750.0,26654.010000000002
CUST_047,2023-01-16,960.0,debit,entertainment,0.0,7590.0
CUST_027,2022-01-29,2900.0,debit,beauty products,0.0,-1190.0
CUST_034,2022-02-15,140.0,credit,utilities,0.0,5470.0
CUST_011,2022-01-11,900.0,credit,rewards,350.0,5730.99
CUST_009,2022-02-04,300.0,debit,transportation,700.0,6900.0
CUST_044,2023-01-13,1130.0,credit,salary,0.0,17180.0
CUST_011,2022-01-11,900.0,credit,rewards,350.0,6630.99
CUST_022,2022-01-22,750.0,credit,Salary,3200.0,725.9899999999998
CUST_009,2022-02-18,40.0,credit,salary,700.0,6940.0
CUST_003,2022-01-03,250.0,credit,salary,800.0,4095.0
CUST_003,2022-01-03,250.0,credit,salary,800.0,4345.0
CUST_042,2023-01-11,1090.0,credit,investment,0.0,16990.0
CUST_035,2022-03-05,11000.0,debit,Purchase,0.0,-10700.0
CUST_014,2022-02-23,540.0,debit,entertainment,100.0,26400.0
CUST_012,2022-03-06,10.0,credit,salary,750.0,26664.010000000002
CUST_013,2022-01-06,1200.0,credit,entertainment,550.0,18754.010000000002
CUST_010,2022-07-05,930.0,credit,Deposit,900.0,21265.0
CUST_001,2022-01-13,100.0,credit,education,1000.0,1052.9799999999998
CUST_001,2022-01-21,1050.0,credit,entertainment,1000.0,2102.9799999999996
CUST_018,2022-01-18,900.0,credit,pet accessories,200.0,23120.0
CUST_030,2022-01-30,1300.0,debit,food,0.0,11440.0
CUST_013,2022-01-16,,credit,bonus,550.0,
CUST_042,2023-01-11,500.0,debit,Food,0.0,16490.0
CUST_033,2023-01-02,680.0,debit,travel,0.0,-560.0
CUST_005,2022-01-27,35.0,credit,rent,300.0,5940.0
CUST_028,2022-01-28,580.0,debit,travel,0.0,10520.0
CUST_028,2022-01-27,1100.0,credit,Food,0.0,11620.0
CUST_044,2023-01-13,1200.0,credit,Food,0.0,18380.0
CUST_009,2022-01-28,1200.0,credit,rent,700.0,8140.0
CUST_012,2022-03-10,35.99,credit,bonus,750.0,26700.000000000004
CUST_006,2022-01-21,220.0,credit,rent,600.0,12865.0
CUST_020,2022-01-20,750.0,credit,Rent,2500.0,13335.0
CUST_034,2022-01-27,130.0,credit,travel,0.0,5600.0
CUST_045,2022-02-01,110.0,debit,entertainment,0.0,640.0
CUST_043,2023-01-12,850.0,credit,Salary,0.0,-7770.0
CUST_040,2022-02-18,80.0,credit,education,0.0,17770.0
CUST_015,2022-01-09,1800.0,credit,rent,450.0,3210.0
CUST_011,2022-03-04,20.99,credit,bonus,350.0,6651.98
CUST_025,2022-01-24,500.0,debit,Housing,3800.0,8100.0
CUST_020,2022-01-20,450.0,debit,Housing,2500.0,12885.0
CUST_010,2022-01-10,350.0,credit,housing,900.0,21615.0
CUST_009,2022-02-16,10.0,credit,bonus,700.0,8150.0
CUST_009,2022-02-05,500.0,credit,Transfer,700.0,8650.0
CUST_005,2022-01-26,15.99,debit,entertainment,300.0,5924.01
CUST_035,2023-01-04,850.0,credit,Salary,0.0,-9850.0
CUST_008,2022-01-08,130.0,debit,travel,250.0,7626.98
CUST_034,2022-02-03,1300.0,credit,deposit,0.0,6900.0
CUST_009,2022-02-04,360.0,credit,investment,700.0,9010.0
CUST_014,2022-02-24,620.0,credit,investment,100.0,27020.0
CUST_025,2022-01-25,800.0,debit,transportation,3800.0,7300.0
CUST_013,2022-02-19,500.0,debit,entertainment,550.0,
CUST_036,2022-02-05,2000.0,credit,gaming,0.0,13340.0
CUST_014,2022-01-28,1400.0,credit,payment,100.0,28420.0
CUST_008,2022-01-30,180.0,credit,groceries,250.0,7806.98
CUST_010,2022-01-10,1000.0,debit,tools,900.0,20615.0
CUST_046,2023-01-15,1170.0,credit,salary,0.0,34060.0
CUST_010,2022-02-27,750.0,credit,groceries,900.0,21365.0
CUST_030,2022-02-01,10000.0,credit,Transfer,0.0,21440.0
CUST_009,2022-02-03,280.0,debit,entertainment,700.0,8730.0
CUST_040,2022-01-30,100.0,credit,transportation,0.0,17870.0
CUST_009,2022-02-03,280.0,debit,entertainment,700.0,8450.0
CUST_028,2022-01-28,810.0,credit,salary,0.0,12430.0
CUST_002,2022-01-07,35.0,credit,salary,500.0,15145.0
CUST_027,2022-01-27,1000.0,credit,rewards,0.0,-190.0
CUST_027,2022-01-27,790.0,credit,investment,0.0,600.0
CUST_009,2022-01-26,2800.0,credit,salary,700.0,11250.0
CUST_041,2022-01-30,140.0,debit,pet expenses,0.0,3400.0
CUST_005,2022-01-05,400.0,credit,rewards,300.0,6324.01
CUST_046,2024-01-16,1000.0,credit,Groceries,0.0,35060.0
CUST_007,2022-01-07,500.0,credit,rewards,400.0,-1110.0
CUST_007,2022-01-30,300.0,credit,Deposit,400.0,-810.0
CUST_002,2022-01-05,1500.0,credit,salary,500.0,16645.0
CUST_003,2022-01-02,200.0,credit,Shopping,800.0,4545.0
CUST_011,2022-01-11,480.0,credit,entertainment,350.0,7131.98
CUST_011,2022-01-01,100.0,credit,salary,350.0,7231.98
CUST_037,2022-02-06,1000.0,credit,entertainment,0.0,1410.0
CUST_029,2022-01-24,140.0,debit,pet expenses,0.0,8010.0
CUST_012,2022-01-03,1500.0,credit,salary,750.0,28200.000000000004
CUST_037,2022-02-06,1000.0,credit,entertainment,0.0,2410.0
CUST_029,2022-01-31,3100.0,debit,home improvement,0.0,4910.0
CUST_032,2022-02-10,10400.0,credit,Deposit,0.0,29260.0
CUST_018,2022-01-18,900.0,credit,pet accessories,200.0,24020.0
CUST_034,2023-01-03,500.0,debit,Food,0.0,6400.0
CUST_019,2022-01-17,120.0,debit,bills,950.0,3295.0
CUST_005,2022-01-17,200.0,credit,rent,300.0,6524.01
CUST_009,2022-02-20,35.99,credit,rent,700.0,11285.99
CUST_030,2022-02-01,3200.0,debit,gaming,0.0,18240.0
CUST_008,2022-01-08,900.0,credit,gift,250.0,8706.98
CUST_041,2022-02-10,2250.0,debit,services,0.0,1150.0
CUST_011,2022-01-11,750.0,credit,Rent,350.0,7981.98
CUST_006,2022-02-02,40.0,credit,rent,600.0,12905.0
CUST_012,2022-03-09,45.0,debit,travel,750.0,28155.000000000004
CUST_021,2022-01-21,800.0,credit,shoes,1250.0,5486.98
CUST_021,2022-04-09,20.99,credit,bonus,1250.0,5507.969999999999
CUST_007,2022-01-27,120.0,debit,transportation,400.0,-930.0
CUST_004,2022-01-20,15.99,debit,entertainment,1200.0,5197.969999999999
CUST_002,2022-01-02,500.0,credit,Food,500.0,17145.0
CUST_032,2022-01-26,90.0,credit,medical,0.0,29350.0
CUST_018,2022-01-18,750.0,credit,Salary,200.0,24770.0
CUST_039,2022-02-14,1500.0,credit,payment,0.0,-6380.0
CUST_036,2022-02-07,1100.0,credit,deposit,0.0,14440.0
CUST_015,2022-02-26,640.0,credit,rent,450.0,3850.0
CUST_045,2022-02-16,2350.0,credit,gaming,0.0,2990.0
CUST_004,2022-01-02,30.0,credit,rent,1200.0,5227.969999999999
CUST_033,2022-02-01,480.0,credit,deposit,0.0,-80.0
CUST_032,2022-01-31,980.0,credit,payment,0.0,30330.0
CUST_015,2022-02-26,640.0,credit,rent,450.0,4490.0
CUST_011,2022-01-11,550.0,credit,music,350.0,8531.98
CUST_004,2022-01-02,30.0,credit,rent,1200.0,5257.969999999999
CUST_032,2022-01-26,90.0,credit,medical,0.0,30420.0
CUST_040,2022-02-09,1300.0,debit,transportation,0.0,16570.0
CUST_031,2022-01-31,750.0,credit,deposit,0.0,3510.0
CUST_007,2022-01-13,980.0,credit,deposit,400.0,50.0
CUST_023,2022-02-09,90.0,debit,clothing,1800.0,-690.0
CUST_009,2022-02-18,40.0,credit,salary,700.0,11325.99
CUST_001,2022-01-01,50.99,debit,groceries,1000.0,2051.99
